Model,FPR,TPR,AUC
Random Forest,0.13179585703713118,1.0,0.9996587466056626
Random Forest,0.13234157390725804,1.0,0.9996587466056626
Random Forest,0.13356756797165262,1.0,0.9996587466056626
Random Forest,0.13396526848522453,1.0,0.9996587466056626
Random Forest,0.13422691355994287,1.0,0.9996587466056626
Random Forest,0.13455882902615704,1.0,0.9996587466056626
Random Forest,0.1349520441955909,1.0,0.9996587466056626
Random Forest,0.1352989108089318,1.0,0.9996587466056626
Random Forest,0.13565624322526146,1.0,0.9996587466056626
Random Forest,0.13757896074576323,1.0,0.9996587466056626
Random Forest,0.13785107162347032,1.0,0.9996587466056626
Random Forest,0.13919966509430437,1.0,0.9996587466056626
Random Forest,0.14022830401662567,1.0,0.9996587466056626
Random Forest,0.1406245094154849,1.0,0.9996587466056626
Random Forest,0.14151858801366535,1.0,0.9996587466056626
Random Forest,0.14210616809574714,1.0,0.9996587466056626
Random Forest,0.142702718866105,1.0,0.9996587466056626
Random Forest,0.14474504556362086,1.0,0.9996587466056626
Random Forest,0.14512480470064065,1.0,0.9996587466056626
Random Forest,0.14554343682019003,1.0,0.9996587466056626
Random Forest,0.14596057382502672,1.0,0.9996587466056626
Random Forest,0.1463537889944606,1.0,0.9996587466056626
Random Forest,0.1469667860266579,1.0,0.9996587466056626
Random Forest,0.14731963309884952,1.0,0.9996587466056626
Random Forest,0.14789824249265524,1.0,0.9996587466056626
Random Forest,0.14819128497633982,1.0,0.9996587466056626
Random Forest,0.14871457512577652,1.0,0.9996587466056626
Random Forest,0.14920646786624703,1.0,0.9996587466056626
Random Forest,0.14963407067407247,1.0,0.9996587466056626
Random Forest,0.15008110997316268,1.0,0.9996587466056626
Random Forest,0.15108134171594315,1.0,0.9996587466056626
Random Forest,0.15163901950377143,1.0,0.9996587466056626
Random Forest,0.1527005509497716,1.0,0.9996587466056626
Random Forest,0.15364396833347038,1.0,0.9996587466056626
Random Forest,0.15457392968475506,1.0,0.9996587466056626
Random Forest,0.155082268687065,1.0,0.9996587466056626
Random Forest,0.15571171198110176,1.0,0.9996587466056626
Random Forest,0.1567642727388259,1.0,0.9996587466056626
Random Forest,0.1589172379250798,1.0,0.9996587466056626
Random Forest,0.15962442718417572,1.0,0.9996587466056626
Random Forest,0.1600610006802772,1.0,0.9996587466056626
Random Forest,0.16070689023615337,1.0,0.9996587466056626
Random Forest,0.16145893293662955,1.0,0.9996587466056626
Random Forest,0.16241580635274241,1.0,0.9996587466056626
Random Forest,0.1633024093773595,1.0,0.9996587466056626
Random Forest,0.1637374877587483,1.0,0.9996587466056626
Random Forest,0.16998706725773535,1.0,0.9996587466056626
Random Forest,0.17740283623260994,1.0,0.9996587466056626
Random Forest,0.17783791461399875,1.0,0.9996587466056626
Random Forest,0.17838213636941294,1.0,0.9996587466056626
Random Forest,0.1824832360262841,1.0,0.9996587466056626
Random Forest,0.1858950878006115,1.0,0.9996587466056626
Random Forest,0.18694017298477225,1.0,0.9996587466056626
Random Forest,0.18887335630826274,1.0,0.9996587466056626
Random Forest,0.19030866643243202,1.0,0.9996587466056626
Random Forest,0.19073028878140674,1.0,0.9996587466056626
Random Forest,0.19267393790788598,1.0,0.9996587466056626
Random Forest,0.19775882304569817,1.0,0.9996587466056626
Random Forest,0.20911571440318757,1.0,0.9996587466056626
Random Forest,0.21151836374645844,1.0,0.9996587466056626
Random Forest,0.2124692567037206,1.0,0.9996587466056626
Random Forest,0.21621003371483677,1.0,0.9996587466056626
Random Forest,0.21721475080175526,1.0,0.9996587466056626
Random Forest,0.21840934745718366,1.0,0.9996587466056626
Random Forest,0.21968019496295854,1.0,0.9996587466056626
Random Forest,0.22029020176573047,1.0,0.9996587466056626
Random Forest,0.22141153780023773,1.0,0.9996587466056626
Random Forest,0.22643063789069218,1.0,0.9996587466056626
Random Forest,0.22710941997024722,1.0,0.9996587466056626
Random Forest,0.2276790586757769,1.0,0.9996587466056626
Random Forest,0.22874507546591513,1.0,0.9996587466056626
Random Forest,0.23167400518804807,1.0,0.9996587466056626
Random Forest,0.23248136713289327,1.0,0.9996587466056626
Random Forest,0.2336669931000456,1.0,0.9996587466056626
Random Forest,0.23428447547638093,1.0,0.9996587466056626
Random Forest,0.23467021507225141,1.0,0.9996587466056626
Random Forest,0.23512472994490502,1.0,0.9996587466056626
Random Forest,0.23610253496699535,1.0,0.9996587466056626
Random Forest,0.23677085124356168,1.0,0.9996587466056626
Random Forest,0.23731507299897583,1.0,0.9996587466056626
Random Forest,0.23813738609094784,1.0,0.9996587466056626
Random Forest,0.23898212590360995,1.0,0.9996587466056626
Random Forest,0.23988667030477914,1.0,0.9996587466056626
Random Forest,0.2410633255836554,1.0,0.9996587466056626
Random Forest,0.2423775314160979,1.0,0.9996587466056626
Random Forest,0.2431923689345065,1.0,0.9996587466056626
Random Forest,0.24668346178860573,1.0,0.9996587466056626
Random Forest,0.24844321180542578,1.0,0.9996587466056626
Random Forest,0.24975293229373025,1.0,0.9996587466056626
Random Forest,0.25352809694323797,1.0,0.9996587466056626
Random Forest,0.2556167721968468,1.0,0.9996587466056626
Random Forest,0.2559666290396131,1.0,0.9996587466056626
Random Forest,0.2563060200793906,1.0,0.9996587466056626
Random Forest,0.2577816983008021,1.0,0.9996587466056626
Random Forest,0.2632388670020707,1.0,0.9996587466056626
Random Forest,0.26371132325127644,1.0,0.9996587466056626
Random Forest,0.2642017208770343,1.0,0.9996587466056626
Random Forest,0.26552938274189086,1.0,0.9996587466056626
Random Forest,0.2661094872504093,1.0,0.9996587466056626
